Content,cleaned_content,label,label_name
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,authentication failure logname uid euid tty nodevssh ruser rhost hostname hostname,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,connection from ip_addr at thu jul,0,Normal
connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005,connection from ip_addr at thu jul,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from ip_addr at fri jul,0,Normal
connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005,connection from ip_addr at fri jul,0,Normal
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from ip_addr at sun jul,0,Normal
"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",anonymous ftp login from ip_addr anonymous,0,Normal
"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",anonymous ftp login from ip_addr anonymous,0,Normal
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
cupsd shutdown succeeded,cupsd shutdown succeeded,0,Normal
cupsd startup succeeded,cupsd startup succeeded,0,Normal
restart.,restart,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from ip_addr at sun jul,0,Normal
connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,connection from ip_addr at sun jul,0,Normal
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from ip_addr at mon jul,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
notify question section contains no SOA,notify question section contains no soa,0,Normal
getpeername (ftpd): Transport endpoint is not connected,getpeername ftpd transport endpoint is not connected,0,Normal
getpeername (ftpd): Transport endpoint is not connected,getpeername ftpd transport endpoint is not connected,0,Normal
warning: can't get client address: Connection reset by peer,warning can t get client address connection reset by peer,0,Normal
getpeername (ftpd): Transport endpoint is not connected,getpeername ftpd transport endpoint is not connected,0,Normal
warning: can't get client address: Connection reset by peer,warning can t get client address connection reset by peer,0,Normal
getpeername (ftpd): Transport endpoint is not connected,getpeername ftpd transport endpoint is not connected,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
